Unnamed: 0,Entry,sentiment_id,tokenized_journal_entry
303,"

Dear Diary,

Today has been a tough day. I woke up feeling overwhelmed and exhausted. It seems like no matter how hard I try, I just can't catch a break.

I feel like I am constantly swimming against the tide, trying to keep my head above water. Nothing seems to be going right and I can't seem to shake off this feeling of negativity.

My mind is consumed with all the things that are going wrong in my life. The stress of work is weighing me down, and I feel like I am drowning in a sea of deadlines and expectations. Every day feels like a battle, and I am tired of fighting.

I can't help but compare myself to others and feel like I am falling short. It seems like everyone around me is succeeding and thriving, while I am stuck in this never-ending cycle of struggle and disappointment.

I know I should count my blessings and be grateful for all that I have, but in this moment, all I can focus on are the negatives. It feels like a dark cloud is hanging over my head, and I can't seem to find the silver lining.

I am tired of pretending like everything is okay. I just want to curl up in bed and shut out the world for a while",1,"[CLS] dear diary, today has been a tough day. i woke up feeling overwhelmed and exhausted. it seems like no matter how hard i try, i just can't catch a break. i feel like i am constantly swimming against the tide, trying to keep my head above water. nothing seems to be going right and i can't seem to shake off this feeling of negativity. my mind is consumed with all the things that are going wrong in my life. the stress of work is weighing me down, and i feel like i am drowning in a sea of deadlines and expectations. every day feels like a battle, and i am tired of fighting. i can't help but compare myself to others and feel like i am falling short. it seems like everyone around me is succeeding and thriving, while i am stuck in this never - ending cycle of struggle and disappointment. i know i should count my blessings and be grateful for all that i have, but in this moment, all i can focus on are the negatives. it feels like a dark cloud is hanging over my head, and i can't seem to find the silver lining. i am tired of pretending like everything is okay. i just want to curl up in bed and shut out the world for a while [SEP]"
603,"

Dear Diary,

Today has been a day of mixed emotions. I woke up feeling neither happy nor sad, just in a state of neutrality. It's a strange feeling, almost like I'm floating through the day without any strong emotions pulling me in any direction.

I went through my morning routine, getting ready for work and grabbing a quick breakfast. As I made my way to the office, I couldn't help but notice the beautiful autumn leaves falling from the trees. The vibrant colors and crisp air should have made me feel more alive, but instead, I just felt content.

At work, I went through my tasks as usual, completing them efficiently but without any particular excitement or dread. My coworkers chatted and laughed around me, and while I joined in, I couldn't shake off this feeling of neutrality. It's not a bad feeling, but it's also not a great one. It's just...there.

During lunch, I took a walk outside and enjoyed the warmth of the sun on my skin. I watched people bustling by and felt grateful for the peaceful moment. But again, I couldn't help but feel like something was missing, like I was not fully present in the moment.

As the day went on, I found myself",2,"[CLS] dear diary, today has been a day of mixed emotions. i woke up feeling neither happy nor sad, just in a state of neutrality. it's a strange feeling, almost like i'm floating through the day without any strong emotions pulling me in any direction. i went through my morning routine, getting ready for work and grabbing a quick breakfast. as i made my way to the office, i couldn't help but notice the beautiful autumn leaves falling from the trees. the vibrant colors and crisp air should have made me feel more alive, but instead, i just felt content. at work, i went through my tasks as usual, completing them efficiently but without any particular excitement or dread. my coworkers chatted and laughed around me, and while i joined in, i couldn't shake off this feeling of neutrality. it's not a bad feeling, but it's also not a great one. it's just... there. during lunch, i took a walk outside and enjoyed the warmth of the sun on my skin. i watched people bustling by and felt grateful for the peaceful moment. but again, i couldn't help but feel like something was missing, like i was not fully present in the moment. as the day went on, i found myself [SEP]"
4,"

Dear Diary,

Today has been an amazing day. I woke up feeling refreshed and ready to take on the world. The sun was shining and the birds were chirping, it was a perfect start to the day.

As I went about my morning routine, I couldn't help but feel grateful for everything in my life. I have a loving family, supportive friends, and a job that I enjoy. Sometimes, it's easy to get caught up in the negative things and forget about all the blessings in our lives. But today, I am choosing to focus on the positive.

I decided to try something new today and went for a walk in the park near my house. The fresh air and the beauty of nature instantly lifted my spirits. I took the time to appreciate the little things – the flowers blooming, the sound of the leaves rustling, and the laughter of children playing. It reminded me to slow down and enjoy the present moment.

In the afternoon, I met up with my friends for lunch. We had a great time catching up and sharing stories. Their positive energy and contagious laughter always make me feel so happy and grateful to have them in my life. We even made plans to go on a trip together next month, and I",0,"[CLS] dear diary, today has been an amazing day. i woke up feeling refreshed and ready to take on the world. the sun was shining and the birds were chirping, it was a perfect start to the day. as i went about my morning routine, i couldn't help but feel grateful for everything in my life. i have a loving family, supportive friends, and a job that i enjoy. sometimes, it's easy to get caught up in the negative things and forget about all the blessings in our lives. but today, i am choosing to focus on the positive. i decided to try something new today and went for a walk in the park near my house. the fresh air and the beauty of nature instantly lifted my spirits. i took the time to appreciate the little things – the flowers blooming, the sound of the leaves rustling, and the laughter of children playing. it reminded me to slow down and enjoy the present moment. in the afternoon, i met up with my friends for lunch. we had a great time catching up and sharing stories. their positive energy and contagious laughter always make me feel so happy and grateful to have them in my life. we even made plans to go on a trip together next month, and i [SEP]"
304,"

Dear Diary,

Today has been a difficult day. From the moment I woke up, I could feel a dark cloud hanging over me. I tried to shake it off and start my day with a positive mindset, but everything just seemed to go wrong.

First, I spilled my coffee all over my shirt while rushing to get ready for work. Then, I got stuck in traffic and was late for an important meeting. My boss was not pleased and I could feel her disappointment in me. I tried to explain the situation, but it seemed like nothing I said could make it better.

As the day went on, I couldn't shake off this feeling of negativity and self-doubt. I felt like everything I did was wrong and I couldn't seem to get anything right. I made a few mistakes at work, which only added to my already low mood.

To make matters worse, I received some unexpected news from a friend that left me feeling hurt and betrayed. It's like the universe was just piling on more and more bad things to make me feel worse.

I know I shouldn't let these things affect me so much, but I just can't help it. I feel overwhelmed and defeated. It's like I'm stuck in this",1,"[CLS] dear diary, today has been a difficult day. from the moment i woke up, i could feel a dark cloud hanging over me. i tried to shake it off and start my day with a positive mindset, but everything just seemed to go wrong. first, i spilled my coffee all over my shirt while rushing to get ready for work. then, i got stuck in traffic and was late for an important meeting. my boss was not pleased and i could feel her disappointment in me. i tried to explain the situation, but it seemed like nothing i said could make it better. as the day went on, i couldn't shake off this feeling of negativity and self - doubt. i felt like everything i did was wrong and i couldn't seem to get anything right. i made a few mistakes at work, which only added to my already low mood. to make matters worse, i received some unexpected news from a friend that left me feeling hurt and betrayed. it's like the universe was just piling on more and more bad things to make me feel worse. i know i shouldn't let these things affect me so much, but i just can't help it. i feel overwhelmed and defeated. it's like i'm stuck in this [SEP]"
604,"

Dear Diary,

Today has been a very uneventful day. I woke up feeling neither happy nor sad, just neutral. It's strange because usually I have some sort of strong emotion when I wake up, but today it's like I'm in a state of limbo.

I went through my morning routine as usual, but there was no real excitement or anticipation for the day ahead. I just went through the motions, almost like I was on autopilot. Even at work, where I usually have a lot of energy and enthusiasm, I felt like I was just going through the motions.

It's not a bad feeling, but it's also not a good feeling. I'm just existing, not really feeling anything. It's almost like I'm numb. I can't pinpoint exactly why I'm feeling this way, but I also can't seem to shake it off.

Maybe it's because my life has been pretty routine lately. I wake up, work, come home, and repeat. There's nothing new or exciting happening, and maybe that's why I'm feeling this way. I used to love routine, but now it just feels monotonous.

But on the other hand, maybe it's a good thing that I'm",2,"[CLS] dear diary, today has been a very uneventful day. i woke up feeling neither happy nor sad, just neutral. it's strange because usually i have some sort of strong emotion when i wake up, but today it's like i'm in a state of limbo. i went through my morning routine as usual, but there was no real excitement or anticipation for the day ahead. i just went through the motions, almost like i was on autopilot. even at work, where i usually have a lot of energy and enthusiasm, i felt like i was just going through the motions. it's not a bad feeling, but it's also not a good feeling. i'm just existing, not really feeling anything. it's almost like i'm numb. i can't pinpoint exactly why i'm feeling this way, but i also can't seem to shake it off. maybe it's because my life has been pretty routine lately. i wake up, work, come home, and repeat. there's nothing new or exciting happening, and maybe that's why i'm feeling this way. i used to love routine, but now it just feels monotonous. but on the other hand, maybe it's a good thing that i'm [SEP]"
5,"

Dear Diary,

Today has been such a wonderful day. I woke up feeling refreshed and ready to take on the world. As I walked outside, the sun was shining and the birds were chirping, setting the perfect mood for the day ahead.

I decided to start my day with a morning meditation and it truly set the tone for my positive mindset. I focused on my breath and let go of any negative thoughts that were trying to creep in. I reminded myself that today is a new day and I have the power to make it a great one.

As I went about my day, I couldn't help but notice the little things that made me smile. The kind gesture from a stranger, the beautiful flowers blooming in the park, and the warm hug from a loved one. These moments reminded me of how blessed I am to have such wonderful people and things in my life.

I also accomplished a lot today. I finally finished that project I've been working on for weeks and received positive feedback from my boss. It feels amazing to see my hard work pay off and to know that I am making a difference in my job.

In the evening, I went for a walk and watched the sunset. The colors in the sky were breathtaking and I",0,"[CLS] dear diary, today has been such a wonderful day. i woke up feeling refreshed and ready to take on the world. as i walked outside, the sun was shining and the birds were chirping, setting the perfect mood for the day ahead. i decided to start my day with a morning meditation and it truly set the tone for my positive mindset. i focused on my breath and let go of any negative thoughts that were trying to creep in. i reminded myself that today is a new day and i have the power to make it a great one. as i went about my day, i couldn't help but notice the little things that made me smile. the kind gesture from a stranger, the beautiful flowers blooming in the park, and the warm hug from a loved one. these moments reminded me of how blessed i am to have such wonderful people and things in my life. i also accomplished a lot today. i finally finished that project i've been working on for weeks and received positive feedback from my boss. it feels amazing to see my hard work pay off and to know that i am making a difference in my job. in the evening, i went for a walk and watched the sunset. the colors in the sky were breathtaking and i [SEP]"
305,"

Dear Diary,

Today has been a rough day. I woke up feeling heavy and overwhelmed with negative thoughts. I couldn't shake off this feeling of despair and hopelessness. It's as if a dark cloud has been following me around all day, suffocating me and making it hard to see any light.

I feel like I'm stuck in a rut, going through the same motions day after day. Nothing seems to excite me or bring me joy anymore. It's like I'm just going through the motions, not really living but merely existing.

The worst part is, I can't even pinpoint the cause of these negative emotions. It's like they come out of nowhere and consume me. I try to distract myself, but eventually, the thoughts catch up to me and I'm back to feeling down again.

I know I should be grateful for all the good things in my life, but right now, all I can focus on are the negatives. I feel like a failure in every aspect of my life – my job, my relationships, my self-care. It's like I'm constantly falling short and disappointing everyone, including myself.

I wish I could just snap out of this funk, but it's easier said than done. I",1,"[CLS] dear diary, today has been a rough day. i woke up feeling heavy and overwhelmed with negative thoughts. i couldn't shake off this feeling of despair and hopelessness. it's as if a dark cloud has been following me around all day, suffocating me and making it hard to see any light. i feel like i'm stuck in a rut, going through the same motions day after day. nothing seems to excite me or bring me joy anymore. it's like i'm just going through the motions, not really living but merely existing. the worst part is, i can't even pinpoint the cause of these negative emotions. it's like they come out of nowhere and consume me. i try to distract myself, but eventually, the thoughts catch up to me and i'm back to feeling down again. i know i should be grateful for all the good things in my life, but right now, all i can focus on are the negatives. i feel like a failure in every aspect of my life – my job, my relationships, my self - care. it's like i'm constantly falling short and disappointing everyone, including myself. i wish i could just snap out of this funk, but it's easier said than done. i [SEP]"
605,"

Dear Diary,

Today was a pretty average day. Nothing too exciting happened, but nothing terrible either. I would say I am feeling pretty neutral right now.

The day started off with my usual routine – waking up, getting ready for work, and heading out the door. The commute was uneventful, just the normal traffic and crowds on the train. I spent most of the day at work, going through my tasks and completing them efficiently. I didn't have any major challenges or successes, just a steady flow of work.

During my lunch break, I met up with a few colleagues for lunch. We chatted about our weekend plans and caught up on each other's lives. It was nice to have some social interaction and take a break from work, but nothing particularly memorable happened.

After work, I stopped by the grocery store to pick up some essentials before heading home. I made a simple dinner and watched some TV before getting ready for bed. As I lay in bed, I realized that nothing significant happened today. It was just another day in my routine.

I don't feel particularly happy or sad, just content. Maybe even a little bored. I know I should be grateful for a peaceful and uneventful day, but sometimes",2,"[CLS] dear diary, today was a pretty average day. nothing too exciting happened, but nothing terrible either. i would say i am feeling pretty neutral right now. the day started off with my usual routine – waking up, getting ready for work, and heading out the door. the commute was uneventful, just the normal traffic and crowds on the train. i spent most of the day at work, going through my tasks and completing them efficiently. i didn't have any major challenges or successes, just a steady flow of work. during my lunch break, i met up with a few colleagues for lunch. we chatted about our weekend plans and caught up on each other's lives. it was nice to have some social interaction and take a break from work, but nothing particularly memorable happened. after work, i stopped by the grocery store to pick up some essentials before heading home. i made a simple dinner and watched some tv before getting ready for bed. as i lay in bed, i realized that nothing significant happened today. it was just another day in my routine. i don't feel particularly happy or sad, just content. maybe even a little bored. i know i should be grateful for a peaceful and uneventful day, but sometimes [SEP]"
6,"

Dear Diary,

Today has been such a great day filled with positivity and good vibes. It's amazing how a shift in perspective can change everything. I woke up this morning feeling refreshed and ready to tackle the day with a positive mindset.

I started my day with my usual morning routine, but instead of rushing through it, I took my time and appreciated the little things. The warm cup of coffee, the birds chirping outside my window, and the sun shining through the curtains. It's the small joys in life that truly make a difference.

As I went about my day, I made a conscious effort to surround myself with positive energy. I smiled at strangers, complimented a coworker, and even took a moment to appreciate the beauty in nature during my lunch break. It's incredible how kindness and positivity can be contagious.

Even when faced with challenges or setbacks, I refused to let them bring me down. I reminded myself that every obstacle is an opportunity to grow and learn. And with each hurdle I overcame, my positivity only grew stronger.

I also made a point to practice gratitude throughout the day. I wrote down a list of things I am grateful for and it instantly put a smile on my face. It's easy to get",0,"[CLS] dear diary, today has been such a great day filled with positivity and good vibes. it's amazing how a shift in perspective can change everything. i woke up this morning feeling refreshed and ready to tackle the day with a positive mindset. i started my day with my usual morning routine, but instead of rushing through it, i took my time and appreciated the little things. the warm cup of coffee, the birds chirping outside my window, and the sun shining through the curtains. it's the small joys in life that truly make a difference. as i went about my day, i made a conscious effort to surround myself with positive energy. i smiled at strangers, complimented a coworker, and even took a moment to appreciate the beauty in nature during my lunch break. it's incredible how kindness and positivity can be contagious. even when faced with challenges or setbacks, i refused to let them bring me down. i reminded myself that every obstacle is an opportunity to grow and learn. and with each hurdle i overcame, my positivity only grew stronger. i also made a point to practice gratitude throughout the day. i wrote down a list of things i am grateful for and it instantly put a smile on my face. it's easy to get [SEP]"
306,"

Dear Diary,

Today has been such a negative day. From the moment I woke up, I just felt this overwhelming sense of negativity weighing down on me. It's like I'm stuck in this dark cloud and I can't seem to escape it.

I don't even know what triggered it. Maybe it's the stress from work and the never-ending deadlines. Or maybe it's the constant pressure I put on myself to be perfect in every aspect of my life. But whatever it is, it's consuming me.

I can feel the negative thoughts creeping in, telling me that I'm not good enough, that I'll never amount to anything. It's like a constant battle in my mind, and I'm losing.

I tried distracting myself, going for a walk, listening to music, but nothing seems to work. The negativity just follows me wherever I go. It's like a dark shadow that I can't shake off.

I feel so alone in this. I know I have friends and family who care about me, but in moments like these, I feel like no one truly understands what I'm going through. I don't want to burden anyone with my negativity, so I keep it all to myself.

But keeping it all bottled up",1,"[CLS] dear diary, today has been such a negative day. from the moment i woke up, i just felt this overwhelming sense of negativity weighing down on me. it's like i'm stuck in this dark cloud and i can't seem to escape it. i don't even know what triggered it. maybe it's the stress from work and the never - ending deadlines. or maybe it's the constant pressure i put on myself to be perfect in every aspect of my life. but whatever it is, it's consuming me. i can feel the negative thoughts creeping in, telling me that i'm not good enough, that i'll never amount to anything. it's like a constant battle in my mind, and i'm losing. i tried distracting myself, going for a walk, listening to music, but nothing seems to work. the negativity just follows me wherever i go. it's like a dark shadow that i can't shake off. i feel so alone in this. i know i have friends and family who care about me, but in moments like these, i feel like no one truly understands what i'm going through. i don't want to burden anyone with my negativity, so i keep it all to myself. but keeping it all bottled up [SEP]"
